CustomerID,Geography_Athens,Geography_Rest_GR,Geography_Thessaloniki,Gender_Female,Gender_Male,Age_Band,TenureYears,EstimatedIncome,BalanceEuros,NoProducts,CreditCardholder,CustomerWithLoan,Digital_TRX_ratio,Inactive
7068676,True,False,False,False,True,1,3,37920.84,98115.2568,1,0,0,0.77,0
7824446,False,True,False,True,False,4,7,6127.11,94198.1568,1,0,1,0.77,1
5977592,False,False,True,True,False,2,4,32530.71,74020.9074,1,0,1,0.5,0
7432467,True,False,False,True,False,3,10,79366.86,59103.561,1,0,1,0.79,0
3078465,True,False,False,False,True,1,7,131941.46,50104.395,1,1,0,0.2,0
9937469,False,True,False,True,False,2,2,77057.27,78467.1756,2,0,0,0.51,0
3397308,True,False,False,False,True,2,5,168794.64,78400.4562,1,1,0,0.67,0
1210320,True,False,False,True,False,2,3,153836.39,103326.6564,1,1,1,0.53,0
9182581,False,True,False,False,True,3,1,64071.56,65433.6276,1,1,1,0.77,1
6693474,False,True,False,True,False,1,4,127367.87,40399.3788,1,1,1,0.74,0
6762776,False,False,True,True,False,2,1,158219.89,85095.384,1,1,1,0.25,0
1476464,False,False,True,True,False,0,5,158141.51,0.0,1,1,1,0.45,0
4690176,True,False,False,False,True,1,10,76086.87,53280.579,1,1,0,0.94,0
8099516,False,False,True,True,False,3,2,131636.43,84255.9036,2,1,0,0.48,1
3204085,False,False,True,False,True,2,3,89407.16,70006.7874,1,0,1,1.03,0
5594890,False,True,False,True,False,2,3,75319.18,90789.8508,2,1,1,0.39,0
8782883,False,True,False,True,False,1,8,172582.97,73857.5838,1,0,1,0.32,1
1849087,True,False,False,False,True,2,9,62071.02,83300.3424,1,1,0,0.65,0
1217152,False,False,True,False,True,5,9,97083.24,0.0,2,1,0,0.87,1
1746809,True,False,False,False,True,2,7,109218.96,73811.7204,2,1,0,0.29,0
5071227,True,False,False,False,True,1,8,3769.34,0.0,2,0,0,0.54,0
6483228,False,True,False,True,False,1,3,128649.64,65805.7554,2,0,0,0.67,0
529905,True,False,False,False,True,1,1,2861.15,0.0,2,0,0,0.37,0
1790521,False,True,False,False,True,2,2,61228.53,71871.3138,1,0,0,1.13,1
7771661,False,False,True,False,True,4,3,101452.17,102082.0482,1,0,1,0.41,1
9561714,False,False,True,False,True,3,7,55266.34,84520.26,2,1,1,0.99,0
7758735,True,False,False,True,False,1,2,80891.38,0.0,2,1,0,0.42,1
3675656,True,False,False,True,False,2,4,159815.92,0.0,2,0,0,0.59,0
3730049,False,False,True,False,True,3,9,13811.06,125847.4932,1,1,1,0.41,0
9973034,True,False,False,True,False,2,7,111487.1,0.0,1,1,0,0.89,0
5823219,True,False,False,True,False,1,5,117572.27,0.0,1,1,0,0.65,1
997570,True,False,False,False,True,2,5,148831.2,90230.5206,1,0,1,0.42,0
7089202,False,False,True,True,False,3,1,70825.91,102124.4202,1,1,0,0.8,1
4487296,True,False,False,True,False,2,4,167200.61,74322.5406,1,0,0,0.84,1
3021624,False,False,True,False,True,5,10,36167.03,76205.2104,1,1,0,0.76,0
7454229,True,False,False,False,True,1,5,136409.44,88110.8976,1,0,1,0.73,0
7223470,False,True,False,False,True,1,1,69443.35,38720.8932,1,1,1,0.78,0
7647685,False,False,True,False,True,2,7,91689.47,58818.0516,1,1,0,0.52,1
5744449,True,False,False,True,False,1,9,84482.67,0.0,2,1,0,0.93,0
4530238,False,True,False,True,False,5,10,52848.22,50496.9432,2,0,1,0.77,0
7469698,False,False,True,False,True,1,7,41251.97,92858.5548,2,1,0,0.1,0
9343142,False,True,False,False,True,2,7,165504.01,62995.8912,2,1,0,0.77,0
2118543,True,False,False,False,True,1,4,108840.11,60431.5734,1,1,1,0.84,0
9039826,True,False,False,False,True,1,8,113928.68,47877.3768,1,1,0,0.7,0
3796542,False,False,True,True,False,2,3,17322.87,79772.3388,1,1,0,0.72,1
1842578,True,False,False,False,True,1,5,38880.31,0.0,1,0,0,0.4,0
6608806,False,False,True,True,False,2,1,55108.71,103831.5366,1,1,0,0.72,0
8056291,False,False,True,False,True,1,3,113343.18,0.0,3,1,1,0.34,0
9599886,False,True,False,True,False,1,1,15047.02,92186.787,2,0,1,0.92,0
3505649,True,False,False,True,False,3,6,20524.65,0.0,1,1,1,0.86,0
3578549,False,False,True,False,True,4,3,69029.1,0.0,2,1,1,0.68,0
3282122,True,False,False,True,False,0,3,109138.67,0.0,2,1,1,0.65,0
5089479,False,False,True,False,True,0,3,92044.26,67980.6204,1,1,1,1.15,0
173915,False,True,False,False,True,1,2,145788.58,88596.4662,1,1,1,0.36,1
8130681,False,True,False,False,True,1,6,137709.39,78035.562,2,0,0,0.47,0
5846201,False,False,True,True,False,4,3,30696.7,0.0,2,1,1,0.79,0
7567785,False,False,True,True,False,4,5,98892.46,0.0,3,0,1,0.71,1
7249365,False,True,False,False,True,2,9,112778.91,76191.8454,2,1,0,0.57,1
7315718,True,False,False,False,True,2,5,15347.73,0.0,2,1,0,0.47,0
5966742,False,False,True,False,True,0,2,116692.1,0.0,1,1,1,0.3,0
4006007,True,False,False,True,False,2,1,172081.91,0.0,2,1,1,0.88,0
7477458,False,False,True,True,False,2,8,111930.88,76267.62,1,0,1,0.71,0
9353066,False,True,False,True,False,1,3,129699.5,109902.2958,2,1,0,0.83,0
2904971,False,False,True,False,True,1,6,157329.47,89344.2792,1,1,1,0.25,1
7500397,False,True,False,False,True,3,5,3279.09,61299.0378,1,1,0,0.77,1
7054852,True,False,False,True,False,1,10,146115.94,67368.6222,2,0,0,0.8,0
5033514,False,True,False,False,True,3,3,117159.36,64048.116,1,1,1,0.86,1
2170683,False,False,True,False,True,2,7,143450.4,0.0,1,1,0,0.68,1
2767362,False,True,False,False,True,0,8,157154.92,71628.5262,2,0,0,0.46,1
4717518,False,True,False,True,False,2,2,99563.82,52182.801,2,0,1,0.78,0
2817755,False,False,True,False,True,2,3,57469.51,49021.4142,3,1,0,0.8,1
6011060,False,False,True,True,False,2,6,123986.91,0.0,2,1,0,0.94,0
6178368,True,False,False,False,True,2,1,88992.91,66277.926,1,1,1,0.89,0
8143523,True,False,False,False,True,1,7,160637.16,55444.5408,2,0,0,0.49,0
9149340,True,False,False,True,False,1,4,5174.36,0.0,2,1,0,0.74,0
4705047,False,False,True,False,True,2,4,115672.21,0.0,1,1,0,0.55,0
5897656,True,False,False,True,False,2,4,85557.7,52993.9146,1,1,0,0.67,0
5354694,True,False,False,True,False,2,7,143791.86,82788.5124,2,0,0,0.95,0
5794627,True,False,False,False,True,2,8,154824.59,0.0,2,1,0,0.64,0
9121324,True,False,False,False,True,3,1,96751.66,0.0,2,1,1,0.69,0
6575814,False,True,False,True,False,2,2,95306.81,84174.0504,1,1,0,1.02,0
5665577,True,False,False,False,True,5,8,41991.82,0.0,2,1,1,0.32,0
449362,False,True,False,True,False,3,9,109506.99,54644.1588,1,1,0,0.8,1
9918737,False,False,True,True,False,0,3,47395.97,71357.286,1,0,1,0.63,0
2827014,False,False,True,True,False,1,10,72891.94,0.0,1,1,0,0.9,0
428228,False,True,False,False,True,1,8,128941.47,40714.4826,2,1,0,0.56,0
8993812,True,False,False,True,False,2,2,124493.82,0.0,2,0,0,0.3,0
7729970,True,False,False,False,True,5,6,108517.95,0.0,2,1,0,0.86,0
3934450,False,False,True,False,True,3,0,136646.26,105140.6862,1,0,1,0.57,1
9680547,False,True,False,False,True,1,5,26296.35,91518.3984,1,1,0,0.6,0
3059355,True,False,False,True,False,0,2,85723.04,83399.2962,2,1,1,0.67,0
1539221,True,False,False,False,True,2,4,51149.89,106030.617,2,1,0,0.42,0
9943639,True,False,False,True,False,1,2,58425.87,121158.0744,1,1,1,0.68,1
8009713,True,False,False,False,True,1,0,63944.91,58358.3946,1,0,0,0.48,0
9947601,False,False,True,True,False,2,2,173077.15,0.0,1,0,0,1.09,1
9573574,False,True,False,False,True,2,2,58003.04,74494.9854,2,0,1,0.32,0
4300979,False,True,False,False,True,2,8,28688.48,40181.2488,1,1,0,0.93,0
6320294,True,False,False,True,False,1,5,162438.84,0.0,2,1,0,0.35,0
6020500,True,False,False,True,False,2,9,23449.12,66960.762,1,1,0,0.42,1
9927447,True,False,False,True,False,5,0,135273.6,58135.5258,2,1,1,0.66,0
636574,True,False,False,False,True,1,7,121186.69,0.0,2,1,1,0.55,0
4032442,False,True,False,False,True,4,7,45862.4,83950.1124,1,1,0,0.62,1
5655757,True,False,False,False,True,2,7,63051.21,0.0,2,0,1,0.79,0
9079960,True,False,False,True,False,2,9,34827.64,55081.4814,2,0,0,0.47,0
874606,True,False,False,False,True,2,4,1588.17,64876.7988,1,1,1,0.52,0
5134810,True,False,False,False,True,2,0,63817.31,0.0,2,1,1,0.42,0
5065883,True,False,False,False,True,1,2,152461.99,57361.788,1,1,0,0.78,0
6144902,False,True,False,True,False,2,2,2870.69,92206.8048,1,1,0,0.98,0
1552374,False,False,True,True,False,5,1,155671.24,0.0,2,1,1,0.64,0
7494707,False,False,True,True,False,2,1,39596.18,94298.8068,2,1,0,0.63,0
2641997,True,False,False,False,True,1,7,85257.68,96558.8646,1,0,0,0.49,0
4967650,True,False,False,True,False,2,3,130264.1,31260.537,1,1,1,0.54,1
4085431,True,False,False,False,True,2,7,34328.26,0.0,2,1,0,0.95,0
5290429,True,False,False,False,True,3,0,125008.33,38370.4728,1,0,1,0.69,0
688408,False,True,False,True,False,2,6,134216.64,118725.0306,2,0,0,0.83,0
4533892,False,True,False,False,True,0,6,148470.07,71041.0602,2,0,1,0.65,0
5725265,True,False,False,True,False,0,6,51399.01,110672.4696,1,1,0,0.88,0
4129703,False,True,False,False,True,5,4,153597.25,90107.1534,1,0,0,1.07,0
2238250,False,True,False,False,True,2,8,94928.99,34390.1778,2,1,1,0.51,0
5457997,True,False,False,True,False,2,8,83009.19,0.0,1,1,0,0.8,0
9783227,True,False,False,True,False,2,9,136651.97,69254.0508,1,1,0,0.58,1
8247562,False,True,False,True,False,1,6,121056.22,70247.0604,1,0,1,0.64,1
1050680,False,False,True,True,False,2,2,157279.71,74450.5872,1,1,0,0.69,0
8194594,False,True,False,True,False,3,10,145930.68,79550.0244,1,1,0,0.73,1
9476134,False,True,False,True,False,2,2,101151.22,75003.3834,4,1,0,1.01,1
6915570,False,False,True,False,True,2,2,21777.01,95753.9352,1,1,1,0.77,0
9491228,False,False,True,True,False,1,9,93078.52,0.0,2,1,1,1.06,0
3340880,False,True,False,True,False,1,7,89233.7,89656.3074,1,1,1,1.07,0
4015897,True,False,False,True,False,1,1,159571.43,74054.145,1,1,0,0.94,0
8111099,True,False,False,False,True,1,7,25967.41,85730.8254,1,0,1,0.77,0
6872551,False,True,False,False,True,2,6,44867.45,98372.9472,1,0,1,0.44,1
6155500,False,True,False,False,True,2,9,132663.16,101164.3974,1,1,1,0.25,0
3686122,False,False,True,False,True,2,5,99292.25,27372.3978,1,1,0,0.53,1
3619641,True,False,False,True,False,2,2,32643.0,0.0,2,0,0,0.88,0
7455680,False,True,False,False,True,2,5,46384.64,74707.7166,2,1,1,0.76,0
4983011,False,True,False,False,True,1,8,129117.57,74694.9786,2,1,0,0.63,0
7401981,True,False,False,True,False,0,0,78190.31,0.0,2,1,0,0.9,0
2677885,True,False,False,False,True,2,3,166762.64,108868.0296,1,1,0,0.7,0
1543685,False,False,True,False,True,1,4,174959.4,101194.566,1,1,1,0.65,0
3449715,False,False,True,True,False,3,10,126533.14,88461.1266,1,1,0,1.2,0
8937147,False,True,False,True,False,1,3,114547.86,82793.7264,2,1,1,0.75,0
1514570,False,True,False,True,False,1,6,47940.19,83211.1038,2,1,1,0.88,0
6033198,False,False,True,True,False,1,1,148728.38,0.0,2,1,1,0.61,0
1109640,False,True,False,True,False,1,8,128761.01,59644.9194,1,1,1,0.57,0
8419534,True,False,False,True,False,2,3,85244.55,0.0,2,1,1,0.62,0
7838909,False,True,False,True,False,3,1,51071.13,94249.3332,1,1,1,0.41,0
6175935,True,False,False,True,False,1,1,66076.86,59754.5256,1,0,1,1.21,0
5462514,True,False,False,True,False,2,6,168511.69,0.0,2,1,1,0.28,0
7860633,True,False,False,True,False,0,7,64501.84,103041.6618,1,1,0,0.78,0
1993950,True,False,False,True,False,1,5,28013.52,0.0,2,1,0,0.37,0
9101501,True,False,False,False,True,2,7,46932.14,93109.2294,1,1,0,0.52,1
7997352,False,False,True,False,True,4,4,24868.81,0.0,2,1,1,0.55,0
9443691,False,True,False,True,False,2,6,131732.12,77813.967,2,0,0,0.56,0
8557706,False,False,True,False,True,1,4,36060.33,0.0,2,1,1,0.93,0
6350780,True,False,False,False,True,1,6,130951.39,109730.2536,1,1,1,0.61,0
4057468,False,False,True,True,False,3,3,105618.0,0.0,2,1,0,0.48,0
8229874,False,True,False,True,False,4,1,74741.48,111779.2038,1,1,0,0.49,1
7136874,True,False,False,False,True,1,7,137089.23,135934.92,1,1,0,0.97,0
5037697,True,False,False,True,False,0,0,96139.49,0.0,2,1,0,0.75,1
3616504,False,True,False,False,True,5,0,161894.99,83200.5966,2,1,1,0.77,0
3428875,True,False,False,True,False,0,7,32807.64,69714.447,1,1,1,0.72,0
1979827,True,False,False,False,True,1,9,145152.96,66399.9732,1,1,0,0.58,0
2989290,True,False,False,True,False,2,3,143390.16,0.0,2,1,1,0.87,0
3258697,True,False,False,False,True,2,1,32010.97,0.0,2,0,1,0.63,0
7543851,False,True,False,True,False,1,0,164737.11,91192.926,2,1,1,0.42,0
5178594,True,False,False,True,False,1,7,6325.13,92000.7528,1,0,1,0.64,0
4914372,True,False,False,False,True,1,1,144101.76,0.0,2,1,1,0.54,0
4353017,True,False,False,True,False,2,3,143913.4,0.0,2,1,1,1.02,0
964223,False,True,False,True,False,3,7,122918.41,71981.1048,1,1,1,0.66,1
3903884,False,True,False,True,False,2,1,106343.31,59396.5086,2,0,1,0.8,0
8995165,True,False,False,False,True,2,3,31586.19,0.0,2,1,0,1.02,0
5598178,True,False,False,False,True,4,2,90748.43,68637.8484,1,1,1,0.71,0
3068843,True,False,False,False,True,1,4,66126.72,115573.3326,1,1,1,0.33,0
772437,False,False,True,True,False,3,8,80654.22,43612.437,2,0,0,0.57,1
2838114,False,True,False,False,True,1,8,174306.79,97716.7884,1,0,0,0.81,0
5099816,True,False,False,False,True,2,6,24500.27,0.0,1,1,1,0.31,1
5233604,False,False,True,True,False,1,8,165114.23,0.0,2,1,0,0.34,0
6691714,True,False,False,False,True,2,8,54575.64,0.0,2,1,0,0.72,0
1087659,False,True,False,False,True,3,1,172850.43,63356.6868,1,1,0,0.77,0
8925030,True,False,False,False,True,2,2,159564.61,0.0,2,1,0,1.01,0
6488242,False,True,False,True,False,0,10,71277.3,73089.4296,1,1,0,0.34,0
6834954,True,False,False,False,True,1,5,136193.23,0.0,1,1,0,0.93,0
1684477,False,False,True,True,False,1,3,3965.57,0.0,1,1,0,0.34,0
9054862,False,False,True,True,False,1,8,17850.14,0.0,2,1,1,0.82,1
5431665,False,True,False,True,False,5,1,55186.2,63985.4028,3,1,0,0.68,1
4295970,True,False,False,False,True,2,6,57895.21,0.0,2,1,0,0.41,0
7430149,False,True,False,False,True,1,2,122550.14,72459.3012,2,1,1,0.62,0
4068015,False,False,True,False,True,1,2,54046.37,0.0,2,1,1,0.63,0
8727653,True,False,False,False,True,1,1,2196.65,0.0,2,1,0,0.72,0
6782882,True,False,False,True,False,2,0,20306.88,67796.1834,1,0,0,0.83,0
1443826,False,False,True,False,True,1,5,8807.09,45855.8562,1,1,0,0.34,1
4753420,False,True,False,True,False,3,1,104097.04,103404.972,1,1,0,0.52,1
9591348,False,False,True,True,False,4,8,141768.45,115174.026,2,0,1,0.4,1
5446206,False,True,False,True,False,0,6,79730.41,109606.5168,2,0,0,0.59,0
3735877,False,True,False,True,False,1,4,14459.69,69931.9104,1,1,0,0.59,0
2587531,True,False,False,False,True,2,3,57678.12,0.0,1,0,0,0.81,0
5832572,True,False,False,False,True,2,8,138361.34,72824.8488,1,1,1,0.61,0
7489994,True,False,False,False,True,1,1,75332.57,0.0,2,1,0,0.63,0
837276,False,True,False,False,True,3,9,48013.6,89674.2066,2,0,0,0.41,0
9516753,True,False,False,False,True,1,4,23345.82,0.0,2,0,1,0.8,0
8634194,True,False,False,False,True,3,2,162921.39,0.0,2,1,1,1.05,0
8207519,True,False,False,True,False,2,0,146142.72,0.0,2,1,0,1.04,0
9804326,True,False,False,False,True,1,3,25260.87,56565.267,1,0,1,0.59,0
4454574,True,False,False,True,False,2,1,6018.44,0.0,2,1,1,0.4,0
9487952,False,True,False,True,False,2,8,71100.63,69587.5884,1,0,0,0.76,1
9574467,True,False,False,True,False,2,1,61019.17,0.0,2,1,1,0.9,0
5187715,False,True,False,False,True,1,9,24575.1,71618.745,2,1,1,0.59,0
7517591,True,False,False,False,True,1,3,174409.07,103413.486,1,1,0,0.49,0
7458801,False,True,False,False,True,1,3,5842.94,99398.9832,1,0,0,0.64,0
4973947,True,False,False,True,False,2,6,117468.49,102375.834,1,0,0,0.89,0
3837205,True,False,False,True,False,1,8,133973.87,0.0,2,1,1,0.55,0
3128754,False,False,True,True,False,4,1,37366.16,60202.56,1,1,1,0.71,0
8627155,False,True,False,False,True,4,3,81086.76,93577.4532,1,1,1,0.31,0
4274782,True,False,False,True,False,1,0,88624.26,84323.7384,1,1,0,0.8,0
2571898,False,False,True,True,False,1,1,38353.58,0.0,2,1,1,0.49,0
4356626,False,False,True,False,True,1,6,130778.7,54524.9496,2,1,0,0.88,0
8441419,True,False,False,True,False,1,7,94524.47,45819.5232,1,1,0,0.61,0
3738046,True,False,False,True,False,2,6,134407.87,56870.7612,1,1,0,0.67,0
2067570,False,False,True,True,False,3,1,94807.82,0.0,1,1,0,1.1,1
4011744,True,False,False,False,True,1,2,42718.63,86728.3296,1,1,1,0.73,0
5715154,False,True,False,True,False,2,4,114976.25,80453.2212,1,0,0,0.69,0
7866340,False,True,False,False,True,1,9,29834.44,51141.552,1,0,0,0.55,0
8219776,True,False,False,True,False,5,2,108275.02,0.0,1,1,0,0.49,0
8611541,False,False,True,False,True,2,5,124513.92,108537.6204,1,1,0,1.07,1
1730702,True,False,False,False,True,1,7,33308.45,91545.3132,2,1,0,0.71,0
9307638,False,False,True,False,True,2,7,174384.92,87601.9122,1,1,0,0.63,0
9910024,True,False,False,True,False,1,5,141407.75,0.0,2,0,1,0.76,0
324666,False,False,True,True,False,5,3,62363.3,0.0,1,1,1,0.9,0
3243369,True,False,False,False,True,1,2,126532.52,76888.8252,1,1,0,1.01,0
6088336,True,False,False,True,False,2,1,84580.74,0.0,2,1,0,0.78,0
8542673,False,True,False,True,False,1,1,162526.67,92386.1862,1,1,0,0.67,0
4319770,False,True,False,True,False,2,9,16584.53,83962.7646,2,0,1,0.9,0
5832454,True,False,False,True,False,2,2,88904.39,0.0,4,1,0,0.11,1
7246357,True,False,False,False,True,3,2,137549.58,97826.949,1,0,0,0.58,1
9982460,True,False,False,True,False,2,8,25600.84,0.0,2,0,0,0.9,0
6877215,True,False,False,True,False,2,8,74122.77,0.0,2,1,0,0.56,0
2938606,False,False,True,False,True,1,8,129605.52,88540.5114,1,1,1,0.73,0
7826749,False,True,False,True,False,1,8,9263.25,73614.5718,4,1,1,0.88,1
6160177,False,False,True,True,False,2,7,76748.93,78913.5072,1,1,0,0.64,0
6653912,False,False,True,True,False,1,7,21216.41,0.0,2,1,0,0.8,0
7951693,False,False,True,False,True,2,7,24698.17,0.0,1,1,1,0.23,0
9774699,False,True,False,False,True,3,10,132789.22,79902.108,3,1,0,0.86,1
3890984,False,False,True,True,False,1,7,100762.72,82497.3468,1,1,1,0.76,0
6989381,False,False,True,False,True,2,5,102570.88,0.0,2,0,0,0.69,0
4599359,False,True,False,True,False,3,4,80063.65,57348.6144,1,1,0,0.98,0
3103216,True,False,False,False,True,2,8,117312.81,0.0,2,1,1,0.66,0
3039356,False,False,True,False,True,2,9,27676.73,51494.9226,1,0,1,1.12,0
9333277,True,False,False,False,True,1,9,167514.42,101967.2214,1,1,0,0.85,0
5252899,True,False,False,False,True,2,1,93784.26,125032.8552,1,0,1,0.76,0
4988349,False,False,True,True,False,1,6,45282.92,100931.556,1,1,1,0.84,0
4203782,True,False,False,True,False,2,8,101443.68,94373.1954,1,1,1,1.19,1
2688367,False,True,False,False,True,2,7,56801.02,76145.4804,2,1,0,0.55,0
8584732,True,False,False,False,True,2,6,20166.73,0.0,2,0,1,0.46,0
5149861,False,False,True,False,True,2,0,34438.22,117517.3164,2,1,0,0.45,0
2157811,False,False,True,False,True,2,6,38214.11,135969.8604,2,0,1,0.83,1
8816976,True,False,False,False,True,2,2,139307.18,0.0,2,1,0,0.95,0
146190,False,True,False,False,True,2,9,31059.67,66786.6078,1,1,1,0.75,1
225124,True,False,False,True,False,3,7,89318.71,0.0,2,1,1,0.34,0
5503696,False,False,True,True,False,1,5,9318.71,0.0,2,1,0,0.61,0
5543752,False,False,True,False,True,1,1,147432.46,0.0,2,1,0,0.5,0
1144927,True,False,False,True,False,2,7,48937.08,0.0,2,1,1,0.94,0
8129387,False,True,False,False,True,1,1,28692.15,98877.5964,1,1,0,0.41,0
8200844,False,False,True,True,False,2,7,63221.88,76307.3784,1,1,1,0.29,0
2793359,True,False,False,False,True,1,9,29361.43,0.0,2,0,0,0.36,0
838389,False,True,False,True,False,2,10,122753.61,75013.8906,2,0,1,0.45,1
2190213,False,False,True,False,True,2,8,97107.6,91185.6,1,1,1,1.13,0
2210146,False,True,False,True,False,2,3,65416.54,77682.5676,1,0,0,0.83,0
5174410,True,False,False,True,False,2,5,133128.5,0.0,2,1,0,0.96,0
7746835,False,True,False,False,True,2,9,174733.64,80854.2108,1,0,1,0.64,1
6827666,True,False,False,True,False,4,1,52249.16,0.0,1,1,1,0.76,1
6708230,True,False,False,False,True,4,9,91305.8,0.0,2,0,0,0.55,1
2571186,True,False,False,True,False,2,3,82637.01,109890.7722,2,1,0,0.41,0
3645633,False,False,True,True,False,3,4,137090.25,59230.413,1,1,0,0.41,1
2119908,True,False,False,True,False,0,2,108639.73,0.0,2,1,0,0.51,0
253282,True,False,False,False,True,1,1,174533.75,0.0,2,1,0,0.59,0
7887671,True,False,False,False,True,2,7,73283.37,0.0,2,1,0,0.89,0
5638793,False,False,True,True,False,1,6,23174.93,0.0,1,1,0,0.32,1
6013408,True,False,False,True,False,5,1,9348.87,65270.2974,1,1,1,0.59,0
9701593,False,True,False,False,True,2,3,62222.11,111365.5884,2,0,0,0.54,0
112094,True,False,False,False,True,1,1,76107.38,0.0,1,0,1,0.39,0
5680213,False,True,False,True,False,4,7,147601.68,87912.7722,1,0,0,0.83,1
7428231,False,False,True,True,False,2,0,98097.13,0.0,2,1,0,0.98,0
9542912,False,True,False,False,True,1,4,125686.16,83976.585,2,0,1,0.42,0
9071364,False,True,False,False,True,2,1,25028.58,77790.801,2,1,0,0.77,0
4255372,False,True,False,True,False,4,3,128519.08,101289.7116,3,0,0,0.68,1
9913709,False,True,False,False,True,0,4,61078.24,61981.458,2,1,0,0.41,0
73323,False,False,True,True,False,3,2,48374.74,50554.5414,1,1,1,0.54,0
1972164,True,False,False,True,False,2,4,30166.4,52752.0576,2,1,1,1.11,0
530157,False,False,True,True,False,1,4,118522.85,0.0,2,1,1,0.74,0
4948450,False,True,False,False,True,1,8,120572.23,26514.1206,1,1,1,0.73,0
4748617,True,False,False,False,True,1,7,10748.79,76029.0828,1,1,1,0.76,0
2904911,False,True,False,True,False,2,9,53353.21,76985.2314,2,1,1,0.5,0
1701781,False,True,False,False,True,0,8,26710.85,118993.9344,2,1,1,1.05,0
3291469,False,True,False,True,False,1,7,165252.39,92316.0546,1,1,0,0.86,0
462120,True,False,False,True,False,0,3,11125.21,22801.5612,1,1,1,0.55,0
9359529,True,False,False,True,False,1,9,82045.5,0.0,2,1,1,0.68,0
298205,False,True,False,False,True,1,1,43617.98,63665.085,2,0,1,0.59,0
3386551,False,False,True,True,False,2,7,102747.46,86020.671,2,0,1,0.97,0
1643386,False,True,False,False,True,2,3,120225.9,78994.6146,1,1,0,0.8,0
5772145,True,False,False,False,True,2,1,39848.55,0.0,2,0,0,0.64,0
728620,True,False,False,False,True,3,1,91510.81,0.0,3,1,1,0.93,1
1197815,True,False,False,True,False,1,6,97216.45,46983.5784,1,1,1,0.44,0
1428041,True,False,False,True,False,3,2,32406.74,0.0,2,1,0,0.3,0
2024115,True,False,False,False,True,2,4,11849.16,0.0,2,0,0,0.92,0
103678,False,False,True,True,False,2,8,84000.97,0.0,2,1,0,0.71,0
4477401,True,False,False,True,False,2,9,133029.29,90038.7906,1,1,1,0.72,0
9412498,True,False,False,False,True,1,8,42356.72,0.0,2,1,1,0.94,0
8686122,True,False,False,True,False,0,0,89108.53,0.0,2,1,1,0.59,0
8482626,True,False,False,True,False,1,6,123033.55,0.0,1,1,1,0.56,0
5217362,True,False,False,False,True,2,6,11146.89,101137.6608,1,1,0,0.64,0
4117206,True,False,False,False,True,1,7,132182.33,0.0,2,1,0,0.82,0
9028578,True,False,False,True,False,5,6,104878.07,31374.024,1,1,1,0.7,0
1178119,True,False,False,True,False,1,1,110783.93,0.0,2,1,0,0.56,0
9694916,True,False,False,False,True,2,8,79285.23,94302.4434,1,1,0,0.98,1
6431103,True,False,False,True,False,2,7,26892.32,0.0,2,1,0,0.87,0
4746276,True,False,False,True,False,1,1,24554.21,105973.6326,2,0,0,0.65,0
1427770,False,True,False,False,True,4,2,84867.71,87077.4366,1,1,1,0.64,1
141793,True,False,False,False,True,2,6,40517.91,84268.008,2,0,0,0.65,0
9627796,False,True,False,True,False,3,4,95568.64,69441.6228,1,1,0,0.98,1
357593,True,False,False,False,True,3,9,34901.54,92307.2964,1,1,0,0.59,0
2033991,True,False,False,True,False,2,3,102325.59,0.0,2,1,0,0.35,0
1384630,True,False,False,True,False,1,5,16654.28,74134.137,2,1,1,0.72,0
2460688,False,True,False,False,True,1,8,38627.97,88768.1982,1,0,0,0.67,0
1589502,False,False,True,True,False,1,1,109959.5,79313.2428,1,1,0,0.61,0
557381,True,False,False,False,True,0,1,167531.87,69968.052,2,0,1,0.71,0
3677199,True,False,False,False,True,0,5,80049.04,0.0,1,0,1,0.6,0
3223585,True,False,False,True,False,1,8,124429.09,0.0,2,0,1,0.55,0
6536947,True,False,False,True,False,3,10,43994.42,0.0,4,1,1,0.31,1
8882151,True,False,False,False,True,3,3,149271.19,0.0,1,1,0,0.93,1
957703,False,True,False,False,True,2,8,45383.94,79094.1954,1,0,1,0.44,1
8365129,False,False,True,False,True,1,1,71622.47,0.0,2,0,1,0.84,0
9099611,False,True,False,False,True,2,8,87223.06,60864.6786,1,1,0,0.41,0
5758140,False,True,False,False,True,3,3,69847.26,93756.5706,2,0,1,0.36,0
9424454,True,False,False,True,False,3,7,143289.0,19537.3728,1,0,0,0.75,1
3468159,True,False,False,True,False,3,7,59959.85,0.0,2,1,1,0.35,0
25245,True,False,False,False,True,1,1,111135.05,0.0,2,1,1,0.83,0
6470441,True,False,False,True,False,2,1,78954.44,0.0,2,0,1,0.96,0
1644812,True,False,False,False,True,2,3,157097.0,93590.4882,1,0,1,0.47,0
4857725,True,False,False,False,True,0,10,137508.35,0.0,2,1,1,1.1,0
2765465,True,False,False,False,True,2,1,147582.84,0.0,1,0,1,0.85,0
2774084,True,False,False,True,False,3,0,116475.16,83548.8192,2,0,1,0.43,1
2423085,True,False,False,False,True,1,2,34980.17,71539.611,1,0,1,0.77,0
2652791,False,False,True,False,True,2,2,152907.52,76324.7628,2,0,0,1.06,0
5989805,False,False,True,False,True,3,5,69956.0,87698.3118,1,1,0,0.76,0
3752963,True,False,False,True,False,0,3,147608.58,73226.6106,1,1,1,0.58,0
1808440,True,False,False,False,True,3,1,141179.33,86239.692,1,1,1,0.65,1
